student_id,first_name,last_name,gender,birth_date,email_address,admitted,enrolled,parent_alum,parent_highest_ed,first_gen_hed_student,high_school_gpa,was_hs_athlete_ind,home_state_name,admit_type,private_hs_indicator,multiple_majors_indicator,secondary_class_percentile,department_id,admit_semester_id,first_year_gpa,cumulative_gpa,enroll_status,planned_grad_semester_id
102480,John,Stiles_240,M,,John.Stiles_240@example.com,1,1,1,2,1,3.67,1,Virgin Islands,Regular,0,0,91,28,33,0,0,enrolled,40
102486,Richard,Roe_422,M,,Richard.Roe_422@example.com,0,0,0,6,0,3.44,0,West Virginia,Regular,0,1,85,28,33,0,0,declined,0
102502,Alejandro,Rosalez_174,M,,Alejandro.Rosalez_174@example.com,1,0,0,4,0,3.24,1,Pennsylvania,Regular,0,0,80,28,33,0,0,admitted,0
102505,Maria,Garcia_084,F,,Maria.Garcia_084@example.com,1,1,1,3,1,2.71,1,Wyoming,Regular,0,0,67,26,33,0,0,enrolled,40
102510,Paulo,Santos_066,M,,Paulo.Santos_066@example.com,1,1,0,3,1,3.21,0,Guam,Regular,0,0,80,25,33,0,0,enrolled,40
102514,Ana,Silva_314,F,,Ana.Silva_314@example.com,0,0,0,6,0,2.85,0,of Columbia,Regular,0,1,71,26,33,0,0,declined,0
102515,John,Doe_235,M,,John.Doe_235@example.com,1,1,1,4,0,3.62,1,Virgin Islands,Regular,0,0,90,29,33,0,0,enrolled,40
102519,Paulo,Santos_412,M,,Paulo.Santos_412@example.com,0,0,0,7,0,2.81,0,Connecticut,Regular,1,1,70,29,33,0,0,declined,0
102521,Paulo,Santos_184,M,,Paulo.Santos_184@example.com,1,1,1,4,0,3.31,0,Ohio,Regular,0,0,82,27,33,0,0,enrolled,40
102522,Shirley,Rodriguez_156,F,,Shirley.Rodriguez_156@example.com,1,1,0,7,0,3.02,1,California,Regular,0,0,75,26,33,0,0,enrolled,40
102536,John,Doe_428,M,,John.Doe_428@example.com,1,1,0,2,1,3.02,1,Montana,Regular,0,0,75,28,33,0,0,enrolled,40
102568,Alejandro,Rosalez_036,M,,Alejandro.Rosalez_036@example.com,0,0,0,2,1,3.29,0,Washington,Regular,1,1,82,25,33,0,0,declined,0
102588,Nikki,Wolf_392,F,,Nikki.Wolf_392@example.com,1,1,0,5,0,2.6,1,Wyoming,Regular,0,0,65,26,33,0,0,enrolled,40
102595,Richard,Roe_111,M,,Richard.Roe_111@example.com,1,1,0,8,0,3.34,1,New Hampshire,Regular,0,0,83,28,33,0,0,enrolled,40
102600,John,Doe_238,M,,John.Doe_238@example.com,0,0,0,2,1,2.97,0,Rhode Island,Regular,1,1,74,28,33,0,0,declined,0
102603,Martha,Rivera_401,F,,Martha.Rivera_401@example.com,1,1,0,5,0,2.64,1,Virginia,Regular,0,0,65,29,33,0,0,enrolled,40
102604,Nikki,Wolf_385,F,,Nikki.Wolf_385@example.com,1,1,0,7,0,2.93,0,Missouri,Regular,0,0,73,27,33,0,0,enrolled,40
102605,Maria,Garcia_267,F,,Maria.Garcia_267@example.com,1,1,0,4,0,3.41,1,Montana,Regular,0,0,85,25,33,0,0,enrolled,40
102607,John,Stiles_329,M,,John.Stiles_329@example.com,1,1,0,5,0,3.52,1,Idaho,Regular,0,0,88,26,33,0,0,enrolled,40
102610,John,Stiles_016,M,,John.Stiles_016@example.com,1,1,0,2,1,2.91,1,Florida,Regular,0,0,72,27,33,0,0,enrolled,40
102621,Paulo,Santos_341,M,,Paulo.Santos_341@example.com,1,1,1,7,0,2.77,1,Oregon,Regular,0,0,69,27,33,0,0,enrolled,40
102623,Jane,Doe_133,F,,Jane.Doe_133@example.com,1,1,0,4,0,3.12,1,Florida,Regular,0,0,78,26,33,0,0,enrolled,40
102624,Paulo,Santos_297,M,,Paulo.Santos_297@example.com,1,1,1,3,1,3.87,1,New Hampshire,Early Decision,0,0,96,26,33,0,0,enrolled,40
102634,Paulo,Santos_279,M,,Paulo.Santos_279@example.com,0,0,0,2,1,2.95,0,South Carolina,Regular,1,1,73,28,33,0,0,declined,0
102636,Diego,Ramirez_337,M,,Diego.Ramirez_337@example.com,1,1,0,0,1,2.88,1,Alaska,Regular,0,0,72,28,33,0,0,enrolled,40
102648,Nikki,Wolf_080,F,,Nikki.Wolf_080@example.com,1,1,0,1,1,3.53,0,Missouri,Regular,0,0,88,26,33,0,0,enrolled,40
102650,Paulo,Santos_120,M,,Paulo.Santos_120@example.com,1,1,1,6,0,3.76,1,Michigan,Regular,0,0,93,29,33,0,0,enrolled,40
102657,Ana,Silva_156,F,,Ana.Silva_156@example.com,1,1,0,4,0,3.52,0,Georgia,Regular,0,0,87,29,33,0,0,enrolled,40
102663,Martha,Rivera_398,F,,Martha.Rivera_398@example.com,1,1,0,1,1,2.97,1,Texas,Regular,0,0,74,27,33,0,0,enrolled,40
102665,Richard,Roe_199,M,,Richard.Roe_199@example.com,1,1,0,5,0,3.25,1,Kansas,Regular,0,0,81,29,33,0,0,enrolled,40
102716,Carlos,Salazar_243,M,,Carlos.Salazar_243@example.com,1,1,0,1,1,3.22,0,Rhode Island,Regular,0,0,80,29,33,0,0,enrolled,40
102719,Richard,Roe_262,M,,Richard.Roe_262@example.com,1,1,1,2,1,2.79,1,Wyoming,Regular,0,0,69,27,33,0,0,enrolled,40
102725,Mateo,Jackson_046,M,,Mateo.Jackson_046@example.com,1,1,1,7,0,3.73,0,California,Regular,0,0,93,28,33,0,0,enrolled,40
102726,Jane,Doe_337,F,,Jane.Doe_337@example.com,1,1,0,7,0,3.41,1,District ,Regular,0,0,85,27,33,0,0,enrolled,40
102739,Carlos,Salazar_329,M,,Carlos.Salazar_329@example.com,1,1,0,8,0,3.33,1,Tennessee,Regular,0,0,83,25,33,0,0,enrolled,40
102745,Martha,Rivera_314,F,,Martha.Rivera_314@example.com,1,1,0,3,1,3.01,0,Connecticut,Regular,0,0,75,26,33,0,0,enrolled,40
102748,Jane,Doe_036,F,,Jane.Doe_036@example.com,1,1,0,5,0,3.01,1,Delaware,Regular,0,0,75,26,33,0,0,enrolled,40
102753,Mateo,Jackson_440,M,,Mateo.Jackson_440@example.com,1,1,0,5,0,2.9,1,Massachusetts,Regular,0,0,72,29,33,0,0,enrolled,40
102755,Diego,Ramirez_297,M,,Diego.Ramirez_297@example.com,1,1,1,4,0,4.13,0,Hawaii,Early Action,0,0,100,27,33,0,0,enrolled,40
102762,John,Doe_067,M,,John.Doe_067@example.com,0,0,0,6,0,3.05,0,Massachusetts,Regular,0,1,76,25,33,0,0,declined,0
102769,Maria,Garcia_070,F,,Maria.Garcia_070@example.com,1,1,1,1,1,2.77,1,Pennsylvania,Regular,0,0,69,29,33,0,0,enrolled,40
102781,Paulo,Santos_168,M,,Paulo.Santos_168@example.com,1,1,0,6,0,3.83,0,Mississippi,Regular,0,0,95,28,33,0,0,enrolled,40
102783,John,Doe_194,M,,John.Doe_194@example.com,1,1,0,8,0,3.29,1,Mississippi,Regular,0,0,82,26,33,0,0,enrolled,40
102802,Richard,Roe_037,M,,Richard.Roe_037@example.com,1,1,0,7,0,3.56,1,Texas,Regular,0,0,88,25,33,0,0,enrolled,40
102805,Marcia,Oliveira_320,F,,Marcia.Oliveira_320@example.com,1,1,0,5,0,3.04,1,Oklahoma,Regular,0,0,75,25,33,0,0,enrolled,40
102809,Richard,Roe_106,M,,Richard.Roe_106@example.com,1,1,0,8,0,3.11,1,Florida,Regular,0,0,77,25,33,0,0,enrolled,40
102818,Martha,Rivera_137,F,,Martha.Rivera_137@example.com,1,1,0,1,1,3.03,1,Florida,Regular,0,0,75,27,33,0,0,enrolled,40
102824,Richard,Roe_371,M,,Richard.Roe_371@example.com,0,0,0,0,1,2.94,0,Oregon,Regular,1,1,73,25,33,0,0,declined,0
102829,Carlos,Salazar_091,M,,Carlos.Salazar_091@example.com,0,0,0,5,0,3.28,0,Illinois,Regular,1,1,81,28,33,0,0,declined,0
102840,Mateo,Jackson_383,M,,Mateo.Jackson_383@example.com,1,1,0,4,0,3.52,1,Connecticut,Regular,0,0,88,28,33,0,0,enrolled,40
102852,Mateo,Jackson_091,M,,Mateo.Jackson_091@example.com,0,0,0,7,0,3.4,0,New Jersey,Regular,1,1,85,29,33,0,0,declined,0
102854,Richard,Roe_229,M,,Richard.Roe_229@example.com,1,1,1,4,0,2.91,1,Wyoming,Regular,0,0,72,27,33,0,0,enrolled,40
102864,John,Doe_139,M,,John.Doe_139@example.com,1,1,1,3,1,2.84,0,Ohio,Regular,0,0,71,27,33,0,0,enrolled,40
102865,John,Doe_129,M,,John.Doe_129@example.com,1,1,0,7,0,2.5,1,Michigan,Regular,0,0,62,27,33,0,0,enrolled,40
102871,Ana,Silva_018,F,,Ana.Silva_018@example.com,1,1,0,1,1,3.07,1,Guam,Regular,0,0,76,26,33,0,0,enrolled,40
102876,Richard,Roe_098,M,,Richard.Roe_098@example.com,1,0,0,3,1,3.57,1,New Hampshire,Regular,0,0,89,29,33,0,0,admitted,0
102884,Paulo,Santos_256,M,,Paulo.Santos_256@example.com,1,1,0,1,1,3.8,1,Texas,Regular,0,0,94,26,33,0,0,enrolled,40
102886,Jane,Doe_372,F,,Jane.Doe_372@example.com,0,0,0,3,1,3.17,0,Puerto Rico,Regular,0,1,79,25,33,0,0,declined,0
102888,Richard,Roe_064,M,,Richard.Roe_064@example.com,1,1,0,1,1,3.37,1,New Mexico,Regular,0,0,84,26,33,0,0,enrolled,40
102897,John,Stiles_301,M,,John.Stiles_301@example.com,1,1,0,7,0,2.77,0,North Carolina,Regular,0,0,69,27,33,0,0,enrolled,40
102901,Martha,Rivera_285,F,,Martha.Rivera_285@example.com,1,1,0,1,1,2.62,1,Mississippi,Regular,0,0,65,27,33,0,0,enrolled,40
102902,Ana,Silva_275,F,,Ana.Silva_275@example.com,1,1,0,3,1,2.83,1,Maryland,Regular,0,0,70,27,33,0,0,enrolled,40
102905,John,Doe_088,M,,John.Doe_088@example.com,1,1,0,2,1,3.41,1,Rhode Island,Regular,0,0,85,25,33,0,0,enrolled,40
102907,Jane,Doe_322,F,,Jane.Doe_322@example.com,1,1,0,8,0,2.9,0,Texas,Regular,0,0,72,27,33,0,0,enrolled,40
102917,John,Stiles_021,M,,John.Stiles_021@example.com,1,1,0,6,0,3.33,1,Nevada,Regular,0,0,83,26,33,0,0,enrolled,40
102930,Ana,Silva_262,F,,Ana.Silva_262@example.com,1,1,0,1,1,3.51,1,Pennsylvania,Regular,0,0,87,28,33,0,0,enrolled,40
102936,Richard,Roe_088,M,,Richard.Roe_088@example.com,1,1,1,0,1,3.5,1,Kentucky,Regular,0,0,87,25,33,0,0,enrolled,40
102940,Alejandro,Rosalez_106,M,,Alejandro.Rosalez_106@example.com,0,0,0,4,0,3.52,0,of Columbia,Regular,0,1,87,25,33,0,0,declined,0
102946,Richard,Roe_076,M,,Richard.Roe_076@example.com,1,1,0,6,0,3.36,1,Indiana,Regular,0,0,84,29,33,0,0,enrolled,40
102963,Alejandro,Rosalez_254,M,,Alejandro.Rosalez_254@example.com,1,1,0,3,1,3.04,0,Kansas,Regular,0,0,76,25,33,0,0,enrolled,40
102969,Maria,Garcia_058,F,,Maria.Garcia_058@example.com,1,1,0,0,1,3.35,1,Colorado,Regular,0,0,83,28,33,0,0,enrolled,40
102977,John,Stiles_125,M,,John.Stiles_125@example.com,0,0,0,2,1,3.26,0,Maine,Regular,0,1,81,28,33,0,0,declined,0
102985,Richard,Roe_362,M,,Richard.Roe_362@example.com,1,1,0,0,1,3.62,1,Maryland,Regular,0,0,90,29,33,0,0,enrolled,40
102991,Martha,Rivera_365,F,,Martha.Rivera_365@example.com,0,0,0,2,1,3.43,0,Georgia,Regular,0,1,85,29,33,0,0,declined,0
102994,Nikki,Wolf_259,F,,Nikki.Wolf_259@example.com,1,1,0,7,0,2.97,0,Texas,Regular,0,0,74,26,33,0,0,enrolled,40
103000,Carlos,Salazar_054,M,,Carlos.Salazar_054@example.com,1,1,0,6,0,3.22,1,Alabama,Regular,0,0,80,27,35,0,0,enrolled,42
103005,Diego,Ramirez_135,M,,Diego.Ramirez_135@example.com,1,1,0,6,0,3.57,0,of Columbia,Regular,0,0,89,26,35,0,0,enrolled,42
103007,John,Stiles_176,M,,John.Stiles_176@example.com,1,1,0,6,0,3.14,1,New Hampshire,Regular,0,0,78,25,35,0,0,enrolled,42
103008,Mary,Major_375,F,,Mary.Major_375@example.com,0,0,0,7,0,2.97,0,Idaho,Regular,0,1,74,27,35,0,0,declined,0
103009,Richard,Roe_003,M,,Richard.Roe_003@example.com,1,1,0,6,0,3.65,1,New Jersey,Regular,0,0,91,27,35,0,0,enrolled,42
103010,Richard,Roe_117,M,,Richard.Roe_117@example.com,1,1,1,2,1,2.81,1,West Virginia,Regular,0,0,70,25,35,0,0,enrolled,42
103011,Martha,Rivera_176,F,,Martha.Rivera_176@example.com,1,1,0,3,1,3.67,1,Mississippi,Regular,0,0,91,26,35,0,0,enrolled,42
103012,Martha,Rivera_430,F,,Martha.Rivera_430@example.com,1,1,0,6,0,3.42,0,Georgia,Regular,0,0,85,29,35,0,0,enrolled,42
103027,Mateo,Jackson_373,M,,Mateo.Jackson_373@example.com,0,0,0,4,0,2.98,0,Utah,Regular,0,1,74,29,35,0,0,declined,0
103037,Marcia,Oliveira_055,F,,Marcia.Oliveira_055@example.com,1,1,0,2,1,3,1,Idaho,Regular,0,0,74,28,35,0,0,enrolled,42
103039,Shirley,Rodriguez_183,F,,Shirley.Rodriguez_183@example.com,1,1,0,4,0,3.21,1,North Dakota,Regular,0,0,80,25,35,0,0,enrolled,42
103055,John,Doe_288,M,,John.Doe_288@example.com,1,1,0,7,0,3.23,1,Hawaii,Regular,0,0,80,26,35,0,0,enrolled,42
103058,John,Stiles_208,M,,John.Stiles_208@example.com,0,0,0,4,0,3.31,0,Wyoming,Regular,1,1,82,27,35,0,0,declined,0
103066,Richard,Roe_345,M,,Richard.Roe_345@example.com,1,1,0,3,1,3.29,1,New York,Regular,0,0,82,25,35,0,0,enrolled,42
103068,Jane,Doe_058,F,,Jane.Doe_058@example.com,1,1,1,4,0,3.02,1,Virgin Islands,Regular,0,0,75,27,35,0,0,enrolled,42
103070,Diego,Ramirez_238,M,,Diego.Ramirez_238@example.com,1,1,0,1,1,3.66,1,South Carolina,Regular,0,0,91,26,35,0,0,enrolled,42
103080,Carlos,Salazar_308,M,,Carlos.Salazar_308@example.com,0,0,0,8,0,3.68,0,Florida,Regular,0,1,91,29,35,0,0,declined,0
103087,Mateo,Jackson_099,M,,Mateo.Jackson_099@example.com,1,1,0,4,0,3.06,1,Wisconsin,Regular,0,0,76,26,35,0,0,enrolled,42
103097,Jane,Doe_292,F,,Jane.Doe_292@example.com,1,1,1,5,0,3.14,0,Nevada,Regular,0,0,78,28,35,0,0,enrolled,42
103108,Jane,Doe_276,F,,Jane.Doe_276@example.com,1,1,0,2,1,3.46,1,Nevada,Regular,0,0,86,26,35,0,0,enrolled,42
103110,Richard,Roe_327,M,,Richard.Roe_327@example.com,1,1,0,3,1,3.03,1,Iowa,Regular,0,0,75,29,35,0,0,enrolled,42
103116,Paulo,Santos_016,M,,Paulo.Santos_016@example.com,1,1,0,4,0,2.75,1,Oklahoma,Regular,0,0,68,26,35,0,0,enrolled,42
103120,Martha,Rivera_345,F,,Martha.Rivera_345@example.com,1,1,0,1,1,3.53,1,Michigan,Regular,0,0,88,26,35,0,0,enrolled,42
103129,John,Stiles_404,M,,John.Stiles_404@example.com,1,1,0,6,0,3.23,1,Idaho,Regular,0,0,80,25,35,0,0,enrolled,42
103134,Mary,Major_201,F,,Mary.Major_201@example.com,1,1,0,0,1,3.99,1,Louisiana,Early Decision,0,0,99,29,35,0,0,enrolled,42
103135,Paulo,Santos_164,M,,Paulo.Santos_164@example.com,1,1,0,5,0,2.45,0,North Carolina,Regular,0,0,61,27,35,0,0,enrolled,42
103140,Martha,Rivera_407,F,,Martha.Rivera_407@example.com,1,1,0,2,1,3.18,1,Virginia,Regular,0,0,79,27,35,0,0,enrolled,42
103148,John,Doe_351,M,,John.Doe_351@example.com,1,1,1,7,0,3.45,0,Oregon,Regular,0,0,86,27,35,0,0,enrolled,42
103171,Jorge,Souza_209,M,,Jorge.Souza_209@example.com,1,1,0,1,1,3.25,0,Virgin Islands,Regular,0,0,81,28,35,0,0,enrolled,42
103190,Jane,Doe_153,F,,Jane.Doe_153@example.com,0,0,0,1,1,3.59,0,Kansas,Regular,1,1,89,26,35,0,0,declined,0
103191,Diego,Ramirez_288,M,,Diego.Ramirez_288@example.com,1,1,0,0,1,3.29,1,Hawaii,Regular,0,0,82,26,35,0,0,enrolled,42
103193,Mary,Major_270,F,,Mary.Major_270@example.com,0,0,0,0,1,2.94,0,Wyoming,Regular,1,1,73,26,35,0,0,declined,0
103202,Nikki,Wolf_348,F,,Nikki.Wolf_348@example.com,1,1,0,8,0,3.48,0,New Mexico,Regular,0,0,86,28,35,0,0,enrolled,42
103207,Mary,Major_332,F,,Mary.Major_332@example.com,0,0,0,7,0,3.15,0,Maine,Regular,1,1,78,28,35,0,0,declined,0
103213,Paulo,Santos_247,M,,Paulo.Santos_247@example.com,1,1,0,5,0,3.18,1,Florida,Regular,0,0,79,25,35,0,0,enrolled,42
103227,Nikki,Wolf_013,F,,Nikki.Wolf_013@example.com,1,1,1,8,0,3.31,1,Delaware,Regular,0,0,82,25,35,0,0,enrolled,42
103234,Shirley,Rodriguez_169,F,,Shirley.Rodriguez_169@example.com,1,1,0,4,0,3.45,1,Louisiana,Regular,0,0,86,25,35,0,0,enrolled,42
103249,Richard,Roe_008,M,,Richard.Roe_008@example.com,1,1,0,2,1,3.28,1,Rhode Island,Regular,0,0,81,28,35,0,0,enrolled,42
103257,Mary,Major_408,F,,Mary.Major_408@example.com,1,1,0,0,1,2.94,0,Illinois,Regular,0,0,73,29,35,0,0,enrolled,42
103258,Alejandro,Rosalez_135,M,,Alejandro.Rosalez_135@example.com,1,1,0,1,1,3.44,1,Alabama,Regular,0,0,85,25,35,0,0,enrolled,42
103263,John,Doe_307,M,,John.Doe_307@example.com,1,1,0,6,0,3.84,1,Guam,Regular,0,0,95,25,35,0,0,enrolled,42
103275,Paulo,Santos_302,M,,Paulo.Santos_302@example.com,1,1,0,6,0,3.08,1,Nevada,Regular,0,0,76,25,35,0,0,enrolled,42
103297,Jorge,Souza_093,M,,Jorge.Souza_093@example.com,1,1,0,4,0,2.95,1,Indiana,Regular,0,0,73,25,35,0,0,enrolled,42
103300,Richard,Roe_250,M,,Richard.Roe_250@example.com,1,1,0,3,1,3.44,1,Maine,Regular,0,0,86,26,35,0,0,enrolled,42
103307,Mateo,Jackson_095,M,,Mateo.Jackson_095@example.com,1,1,0,4,0,2.73,1,Tennessee,Regular,0,0,68,27,35,0,0,enrolled,42
103339,Jorge,Souza_208,M,,Jorge.Souza_208@example.com,1,1,1,8,0,3.02,1,of Columbia,Regular,0,0,75,25,35,0,0,enrolled,42
103340,Ana,Silva_029,F,,Ana.Silva_029@example.com,1,1,0,6,0,3.02,1,Washington,Regular,0,0,75,25,35,0,0,enrolled,42
103359,Jorge,Souza_045,M,,Jorge.Souza_045@example.com,1,1,0,8,0,3.26,0,Hawaii,Regular,0,0,81,27,35,0,0,enrolled,42
103367,John,Stiles_060,M,,John.Stiles_060@example.com,1,1,1,0,1,3.25,1,Connecticut,Regular,0,0,81,25,35,0,0,enrolled,42
103370,Ana,Silva_136,F,,Ana.Silva_136@example.com,0,0,0,1,1,2.67,0,Puerto Rico,Regular,1,1,66,26,35,0,0,declined,0
103381,Mary,Major_365,F,,Mary.Major_365@example.com,1,1,1,3,1,2.98,1,Kentucky,Regular,0,0,74,25,35,0,0,enrolled,42
103385,Richard,Roe_228,M,,Richard.Roe_228@example.com,1,1,0,8,0,3.14,1,Illinois,Regular,0,0,78,28,35,0,0,enrolled,42
103400,Nikki,Wolf_057,F,,Nikki.Wolf_057@example.com,1,1,0,0,1,3.3,1,Nevada,Regular,0,0,82,26,35,0,0,enrolled,42
103403,Jorge,Souza_186,M,,Jorge.Souza_186@example.com,1,1,0,1,1,3.05,1,South Carolina,Regular,0,0,76,26,35,0,0,enrolled,42
103446,Maria,Garcia_017,F,,Maria.Garcia_017@example.com,0,0,0,0,1,3.57,0,New Mexico,Regular,0,1,89,29,35,0,0,declined,0
103448,John,Doe_256,M,,John.Doe_256@example.com,1,1,0,2,1,3.55,1,Alaska,Regular,0,0,88,25,35,0,0,enrolled,42
103450,Diego,Ramirez_354,M,,Diego.Ramirez_354@example.com,1,1,0,4,0,3.95,0,Michigan,Early Decision,0,0,98,28,35,0,0,enrolled,42
103468,Richard,Roe_403,M,,Richard.Roe_403@example.com,1,1,1,1,1,3.75,0,Kansas,Regular,0,0,93,27,35,0,0,enrolled,42
103469,Carlos,Salazar_277,M,,Carlos.Salazar_277@example.com,1,1,0,5,0,3.51,1,Michigan,Regular,0,0,87,28,35,0,0,enrolled,42
103476,John,Stiles_025,M,,John.Stiles_025@example.com,1,1,0,3,1,3.31,1,New Hampshire,Regular,0,0,82,25,35,0,0,enrolled,42
103495,Ana,Silva_322,F,,Ana.Silva_322@example.com,0,0,0,5,0,3.2,0,Montana,Regular,1,1,80,29,35,0,0,declined,0
103496,John,Doe_321,M,,John.Doe_321@example.com,1,1,0,7,0,3.43,1,Arizona,Regular,0,0,85,26,35,0,0,enrolled,42
103501,Carlos,Salazar_268,M,,Carlos.Salazar_268@example.com,0,0,0,2,1,2.87,0,Oregon,Regular,1,1,71,29,35,0,0,declined,0
103503,Diego,Ramirez_113,M,,Diego.Ramirez_113@example.com,1,1,0,3,1,3.41,1,Pennsylvania,Regular,0,0,85,27,35,0,0,enrolled,42
103507,Maria,Garcia_426,F,,Maria.Garcia_426@example.com,1,1,0,1,1,2.89,0,Alaska,Regular,0,0,72,25,35,0,0,enrolled,42
103512,Martha,Rivera_093,F,,Martha.Rivera_093@example.com,1,1,0,8,0,3.37,1,Massachusetts,Regular,0,0,84,27,35,0,0,enrolled,42
103513,John,Stiles_361,M,,John.Stiles_361@example.com,0,0,0,6,0,3.17,0,Virginia,Regular,0,1,79,25,35,0,0,declined,0
103514,Mateo,Jackson_089,M,,Mateo.Jackson_089@example.com,0,0,0,1,1,2.6,0,Virgin Islands,Regular,1,1,64,29,35,0,0,declined,0
103520,Carlos,Salazar_061,M,,Carlos.Salazar_061@example.com,1,1,0,3,1,2.96,1,Illinois,Regular,0,0,74,29,35,0,0,enrolled,42
103527,Marcia,Oliveira_405,F,,Marcia.Oliveira_405@example.com,1,1,0,8,0,3.01,1,Oregon,Regular,0,0,75,26,35,0,0,enrolled,42
103535,Jane,Doe_333,F,,Jane.Doe_333@example.com,1,1,0,5,0,3.28,0,Indiana,Regular,0,0,81,27,35,0,0,enrolled,42
103544,Paulo,Santos_335,M,,Paulo.Santos_335@example.com,1,1,1,2,1,2.92,1,Alabama,Regular,0,0,72,26,35,0,0,enrolled,42
103550,Diego,Ramirez_309,M,,Diego.Ramirez_309@example.com,0,0,0,3,1,3.36,0,Wisconsin,Regular,1,1,84,27,35,0,0,declined,0
103554,Alejandro,Rosalez_124,M,,Alejandro.Rosalez_124@example.com,1,1,1,0,1,3.31,0,Wyoming,Regular,0,0,82,25,35,0,0,enrolled,42
103555,Mateo,Jackson_189,M,,Mateo.Jackson_189@example.com,1,1,1,3,1,3.26,0,West Virginia,Regular,0,0,81,26,35,0,0,enrolled,42
103562,Jane,Doe_370,F,,Jane.Doe_370@example.com,1,1,0,1,1,3.64,1,Missouri,Regular,0,0,91,28,35,0,0,enrolled,42
103596,Shirley,Rodriguez_160,F,,Shirley.Rodriguez_160@example.com,1,1,0,0,1,2.61,0,Alaska,Regular,0,0,65,27,35,0,0,enrolled,42
103597,Nikki,Wolf_058,F,,Nikki.Wolf_058@example.com,1,1,0,3,1,2.75,1,Vermont,Regular,0,0,68,29,35,0,0,enrolled,42
103601,Ana,Silva_140,F,,Ana.Silva_140@example.com,1,1,0,8,0,3.29,1,Massachusetts,Regular,0,0,82,27,35,0,0,enrolled,42
103604,Diego,Ramirez_164,M,,Diego.Ramirez_164@example.com,0,0,0,6,0,2.58,0,American Samoa,Regular,0,1,64,25,35,0,0,declined,0
103609,Jorge,Souza_285,M,,Jorge.Souza_285@example.com,0,0,0,6,0,3.3,0,Wisconsin,Regular,0,1,82,27,35,0,0,declined,0
103621,Maria,Garcia_297,F,,Maria.Garcia_297@example.com,1,1,0,0,1,3.43,1,South Carolina,Regular,0,0,85,29,35,0,0,enrolled,42
103635,Maria,Garcia_242,F,,Maria.Garcia_242@example.com,1,1,1,5,0,2.75,0,New Jersey,Regular,0,0,68,27,35,0,0,enrolled,42
103636,Alejandro,Rosalez_065,M,,Alejandro.Rosalez_065@example.com,1,1,0,8,0,3.99,1,Virginia,Early Decision,0,0,99,28,35,0,0,enrolled,42
103646,Diego,Ramirez_313,M,,Diego.Ramirez_313@example.com,1,1,0,2,1,3.19,1,Virgin Islands,Regular,0,0,79,26,35,0,0,enrolled,42
103649,Carlos,Salazar_321,M,,Carlos.Salazar_321@example.com,1,1,0,4,0,2.95,1,Louisiana,Regular,0,0,73,29,35,0,0,enrolled,42
103651,Nikki,Wolf_394,F,,Nikki.Wolf_394@example.com,1,1,0,0,1,3.33,1,Oklahoma,Regular,0,0,83,29,35,0,0,enrolled,42
103654,Mateo,Jackson_340,M,,Mateo.Jackson_340@example.com,0,0,0,2,1,3.1,0,Minnesota,Regular,0,1,77,26,35,0,0,declined,0
103657,John,Doe_036,M,,John.Doe_036@example.com,1,1,0,3,1,3.88,1,Illinois,Early Decision,0,0,96,29,35,0,0,enrolled,42
103665,Mary,Major_430,F,,Mary.Major_430@example.com,1,1,0,6,0,2.7,1,Kentucky,Regular,0,0,67,25,35,0,0,enrolled,42
103667,Mateo,Jackson_108,M,,Mateo.Jackson_108@example.com,1,1,0,0,1,3.42,1,Massachusetts,Regular,0,0,85,25,35,0,0,enrolled,42
103671,John,Doe_294,M,,John.Doe_294@example.com,0,0,0,5,0,2.4,0,Virgin Islands,Regular,0,1,59,28,35,0,0,declined,0
103672,Jane,Doe_284,F,,Jane.Doe_284@example.com,1,1,0,2,1,3.84,1,Washington,Regular,0,0,95,26,35,0,0,enrolled,42
103676,Mary,Major_066,F,,Mary.Major_066@example.com,0,0,0,6,0,3.22,0,Ohio,Regular,0,1,80,28,35,0,0,declined,0
103681,Paulo,Santos_088,M,,Paulo.Santos_088@example.com,1,1,0,7,0,3,1,Pennsylvania,Regular,0,0,75,29,35,0,0,enrolled,42
103685,Maria,Garcia_033,F,,Maria.Garcia_033@example.com,1,1,0,0,1,2.69,0,Utah,Regular,0,0,67,29,35,0,0,enrolled,42
103695,Mary,Major_349,F,,Mary.Major_349@example.com,1,1,0,1,1,3.52,1,New York,Regular,0,0,88,28,35,0,0,enrolled,42
103706,Nikki,Wolf_149,F,,Nikki.Wolf_149@example.com,1,1,1,3,1,3.65,1,Washington,Regular,0,0,91,25,35,0,0,enrolled,42
103707,Maria,Garcia_053,F,,Maria.Garcia_053@example.com,0,0,0,3,1,2.76,0,New Hampshire,Regular,1,1,69,25,35,0,0,declined,0
103713,John,Stiles_373,M,,John.Stiles_373@example.com,1,1,0,6,0,3.92,0,Illinois,Early Decision,0,0,97,26,35,0,0,enrolled,42
103720,Richard,Roe_276,M,,Richard.Roe_276@example.com,1,1,0,0,1,2.62,1,New Hampshire,Regular,0,0,65,26,35,0,0,enrolled,42
103729,Jorge,Souza_193,M,,Jorge.Souza_193@example.com,1,1,0,5,0,3.44,1,Massachusetts,Regular,0,0,85,29,35,0,0,enrolled,42
103736,Alejandro,Rosalez_073,M,,Alejandro.Rosalez_073@example.com,0,0,0,7,0,3.06,0,Missouri,Regular,1,1,76,25,35,0,0,declined,0
